word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
dinner,breakfast,1.0,0.2,0.32,5.0,2.72,4.52,2.0,4.0,1.0,0.1,0.25,3.0,2.0,4.0,1.0
arm,muscle,4.0,0.5,0.48,5.5,2.33,2.57,2.5,7.0,3.0,0.2,0.6,3.0,2.0,4.0,3.0
bubble,suds,4.0,0.7,0.84,3.0,4.51,4.1,5.0,6.0,2.0,0.8,0.6,4.0,7.0,6.0,4.0
bread,flour,2.0,0.3,0.37,6.5,1.92,2.18,2.0,3.0,3.0,0.1,0.0,3.0,5.0,2.0,2.0
death,tragedy,1.0,0.1,0.7,7.0,2.06,5.58,2.0,6.0,4.0,0.2,0.5,7.0,5.0,3.0,4.0
absence,presence,1.0,0.2,0.76,7.5,4.33,6.79,5.5,6.5,2.0,0.8,0.75,7.0,5.0,7.0,4.0
gun,cannon,5.0,0.9,0.69,7.0,4.04,5.74,5.5,5.0,5.0,0.7,0.5,6.0,7.0,6.0,6.0
grass,blade,2.0,0.6,0.63,5.0,3.24,3.41,3.0,3.0,2.0,0.3,0.25,5.0,2.0,4.0,2.0
ball,basket,2.0,0.5,0.43,5.0,2.16,4.61,1.0,4.0,2.0,0.2,0.14,4.0,3.0,4.0,3.0
hose,garden,1.0,0.3,0.3,4.0,5.04,2.59,1.0,2.0,1.0,0.1,0.29,3.0,3.0,3.0,3.0
boy,kid,3.0,0.8,0.84,6.5,5.07,2.77,2.0,5.5,6.0,0.7,0.67,6.0,4.0,6.0,5.0
church,choir,1.0,0.7,0.88,6.5,4.35,6.24,2.5,4.5,7.0,0.7,0.5,6.0,8.0,6.0,6.0
clothes,drawer,1.0,0.1,0.19,2.0,1.81,2.66,1.0,2.5,1.0,0.1,0.2,2.0,1.0,1.0,1.0
tower,bell,2.0,0.5,0.4,4.5,3.4,3.9,1.0,4.0,2.0,0.7,0.33,5.0,3.0,4.0,4.0
father,parent,3.0,0.7,0.74,6.5,2.6,4.6,4.0,6.5,4.0,0.4,0.75,7.0,7.0,6.0,4.0
school,grade,1.0,0.1,0.28,3.5,2.03,3.39,1.0,3.0,1.0,0.1,0.17,3.0,2.0,4.0,1.0
parent,adult,2.0,0.3,0.59,5.5,1.91,4.26,2.0,5.5,4.0,0.3,0.5,5.0,5.0,3.0,4.0
bar,jail,3.0,0.4,0.63,6.0,2.88,4.7,2.0,4.0,4.0,0.7,0.4,6.0,3.0,6.0,3.0
car,highway,1.0,0.7,0.27,4.0,1.59,3.7,1.0,4.5,2.0,0.1,0.29,3.0,4.0,2.0,1.0
dictionary,definition,4.0,0.8,0.61,7.5,5.67,5.91,7.0,6.0,6.0,0.6,0.67,7.0,6.0,7.0,6.0
door,cellar,1.0,0.6,0.47,6.5,3.09,3.01,2.5,3.5,2.0,0.1,0.4,5.0,3.0,3.0,3.0
army,legion,3.0,0.8,0.88,7.0,5.1,5.06,5.0,7.0,6.0,0.6,0.5,6.0,7.0,6.0,5.0
metal,aluminum,3.0,0.7,0.77,7.0,4.54,6.68,5.0,5.5,7.0,0.8,0.75,6.0,8.0,7.0,4.0
chair,bench,3.0,0.6,0.62,5.0,3.4,4.09,5.5,5.5,4.0,0.2,0.5,5.0,6.0,5.0,5.0
cloud,fog,2.0,0.8,0.73,6.5,5.19,4.76,5.0,4.5,5.0,0.7,0.5,6.0,5.0,6.0,5.0
boy,son,3.0,0.9,0.87,6.5,3.54,3.33,3.5,5.5,6.0,0.7,0.75,7.0,5.0,7.0,6.0
water,ice,1.0,0.5,0.61,5.0,3.13,5.38,3.0,3.5,4.0,0.2,0.25,4.0,4.0,3.0,4.0
bed,blanket,1.0,0.6,0.36,5.5,3.68,4.05,2.0,4.0,5.0,0.2,0.5,6.0,4.0,4.0,3.0
attorney,lawyer,5.0,1.0,0.94,7.5,9.72,7.73,9.5,7.0,8.0,0.9,0.6,8.0,9.0,7.0,6.0
area,zone,3.0,0.9,0.58,6.5,3.59,4.05,6.5,6.0,8.0,0.5,0.5,6.0,6.0,5.0,4.0
business,company,4.0,0.9,0.78,6.0,6.13,6.21,6.5,6.5,5.0,0.7,0.75,6.0,5.0,6.0,4.0
clothes,fabric,3.0,0.3,0.65,5.5,4.83,3.73,5.5,4.0,5.0,0.4,0.4,4.0,4.0,3.0,4.0
sweater,jacket,3.0,0.7,0.78,6.5,7.19,5.98,5.5,6.5,5.0,0.7,0.6,6.0,7.0,6.0,6.0
money,capital,2.0,0.8,0.67,6.5,3.39,4.36,3.5,6.5,4.0,0.3,0.2,5.0,5.0,4.0,4.0
hand,foot,2.0,0.5,0.43,4.5,2.82,3.79,1.5,4.0,3.0,0.3,0.25,4.0,3.0,3.0,1.0
alcohol,cocktail,1.0,0.7,0.74,3.5,2.83,5.33,2.0,4.5,2.0,0.8,0.5,6.0,6.0,5.0,5.0
yard,inch,1.0,0.2,0.36,5.5,2.38,3.25,1.0,3.5,3.0,0.5,0.4,4.0,3.0,2.0,1.0
molecule,atom,4.0,0.8,0.79,6.0,3.68,6.02,7.0,5.5,7.0,0.7,0.8,7.0,8.0,7.0,5.0
lens,camera,2.0,0.6,0.81,5.5,3.63,4.02,3.0,6.0,4.0,0.8,0.5,5.0,4.0,3.0,4.0
meal,dinner,1.0,0.5,0.57,7.0,3.93,4.98,2.0,3.0,3.0,0.5,0.5,5.0,3.0,5.0,1.0
eye,tear,2.0,0.5,0.57,6.5,2.22,4.73,2.0,3.5,2.0,0.5,0.17,5.0,2.0,3.0,4.0
god,devil,2.0,0.6,0.71,6.5,2.4,4.85,2.5,4.5,5.0,0.4,0.2,4.0,4.0,6.0,3.0
loop,belt,1.0,0.3,0.54,4.5,2.43,5.0,4.5,5.0,1.0,0.8,0.5,5.0,4.0,2.0,3.0
rat,mouse,5.0,0.8,0.85,6.5,4.73,6.79,7.0,5.5,4.0,0.6,0.67,5.0,7.0,6.0,6.0
motor,engine,9.5,8.0,9.5,9.0,9.5,9.5,9.5,9.5,9.5,9.23,9.5,9.6,9.5,9.5,9.5
car,cab,5.0,6.0,6.0,7.0,6.0,5.0,3.0,2.5,5.0,6.05,6.0,0.0,3.0,7.5,7.0
cat,lion,7.5,6.0,7.0,6.0,7.0,6.5,6.5,7.5,7.0,7.85,7.0,8.71,7.5,6.5,7.0
size,magnitude,7.0,7.0,7.5,7.0,8.0,8.5,7.5,7.5,6.5,8.75,8.0,7.53,8.5,8.0,8.0
reality,fantasy,3.5,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.5,3.1,2.0,3.87,3.5,2.5,2.0
door,gate,6.5,7.0,8.0,6.0,7.0,7.5,7.0,6.0,7.0,7.56,7.5,8.12,6.5,8.5,8.0
cat,pet,6.0,2.0,5.0,3.0,5.0,4.0,3.5,3.0,4.0,4.45,3.0,0.0,3.0,5.0,7.0
tin,aluminum,8.0,7.0,8.5,8.0,8.5,8.0,8.0,8.0,7.5,8.75,9.0,8.11,7.0,9.0,5.0
bone,jaw,7.5,6.0,7.5,5.0,6.0,6.5,6.0,6.5,6.0,6.41,6.0,5.37,4.5,6.5,4.0
cereal,wheat,8.0,5.0,6.0,7.0,7.5,5.0,5.5,6.0,8.0,7.07,4.0,8.43,5.0,7.0,1.0
house,key,3.0,3.0,2.0,2.0,3.5,3.5,4.0,1.5,2.0,2.92,2.0,1.59,2.5,4.0,2.0
blood,flesh,7.5,7.0,6.5,7.0,6.5,7.5,6.0,5.5,6.5,7.07,6.0,6.4,5.0,6.0,7.0
door,corridor,2.5,4.0,3.0,3.0,4.0,6.0,5.0,2.0,4.0,2.5,3.0,1.52,3.0,3.5,6.0
god,spirit,6.0,5.0,6.0,7.0,6.5,7.0,7.5,7.0,5.0,6.52,7.5,7.25,5.5,6.5,5.0
capability,competence,8.5,7.0,7.0,8.0,8.0,8.0,8.5,8.0,9.0,8.22,6.0,7.85,7.0,7.5,6.0
abundance,plenty,9.0,8.0,9.0,9.0,8.0,7.5,8.5,8.0,8.0,8.75,9.0,8.85,8.0,8.0,9.0
sofa,chair,7.5,6.0,8.0,6.0,6.5,6.5,7.0,3.5,5.0,6.52,6.0,7.14,6.5,6.5,6.0
wall,brick,7.0,5.0,4.0,6.0,7.5,6.5,5.0,5.0,6.0,6.52,5.0,7.52,6.0,8.5,4.0
horn,drum,6.0,6.0,6.5,6.0,6.0,5.0,6.5,6.5,6.5,7.07,6.0,6.07,8.0,7.0,4.0
organ,liver,8.5,8.0,6.5,6.0,7.5,7.5,7.5,7.5,5.5,7.07,6.0,7.85,7.5,7.5,5.0
strength,might,5.5,5.0,8.0,7.0,6.0,8.0,6.5,6.5,7.5,7.85,7.0,8.57,6.5,7.0,8.0
phrase,word,3.5,5.0,7.0,5.0,5.5,5.5,4.0,4.0,5.5,5.62,5.0,6.03,6.5,6.5,4.0
band,parade,6.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.5,6.52,2.0,1.15,5.5,5.0,5.0
stomach,waist,6.0,6.0,4.0,6.0,7.5,8.0,7.0,5.5,7.5,6.52,6.0,7.33,6.0,7.5,4.0
cloud,storm,4.5,5.0,4.0,6.0,5.5,4.5,6.5,4.5,4.0,6.52,3.0,4.58,6.5,5.0,4.0
joy,pride,6.5,6.0,6.0,5.0,4.0,7.5,4.0,7.0,6.0,6.05,4.0,7.8,6.0,7.0,4.0
noise,rattle,5.0,4.0,5.5,5.0,5.5,6.0,4.5,6.0,5.5,5.62,4.0,3.05,5.5,4.0,3.0
rain,mist,6.0,3.0,6.0,5.0,5.5,6.5,5.5,4.5,4.5,6.87,3.0,6.74,5.0,6.5,5.0
beer,beverage,7.5,6.0,8.0,4.0,6.0,5.0,5.5,4.5,6.5,6.87,7.0,7.2,6.5,7.5,6.0
man,uncle,6.0,4.0,2.0,4.0,5.0,6.5,2.5,1.0,3.5,5.62,3.0,2.03,4.5,6.5,6.0
apple,juice,7.0,6.0,7.0,5.0,7.5,7.0,5.5,6.0,7.0,7.07,6.0,7.45,6.5,7.0,6.0
intelligence,logic,7.5,6.0,6.0,8.0,6.5,7.0,7.0,8.0,6.5,6.52,7.0,7.73,7.5,8.0,8.0
communication,language,7.5,7.0,6.0,8.0,7.5,8.0,7.5,7.5,5.5,7.07,7.5,6.83,8.0,8.0,7.0
mink,fur,7.0,5.0,6.5,7.0,8.5,6.0,7.5,8.5,7.5,7.56,6.0,8.24,7.5,7.0,6.0
mob,crowd,6.5,6.0,8.0,6.0,7.0,7.5,5.0,5.5,6.0,6.05,4.0,7.01,5.5,6.5,5.0
shore,coast,7.5,8.0,7.0,8.0,7.5,8.5,8.5,8.0,7.5,8.75,7.5,8.4,9.0,8.5,9.0
wire,cord,7.5,7.0,9.5,8.0,7.5,7.5,7.5,8.5,8.0,8.75,9.0,7.95,7.5,8.0,7.0
bird,turkey,4.0,4.0,3.5,4.0,4.0,3.5,4.5,2.0,5.5,4.17,3.0,6.71,5.0,3.5,3.0
bed,crib,6.5,4.0,7.5,7.0,5.5,6.0,6.5,6.0,7.0,6.52,4.0,8.09,6.5,6.0,7.0
competence,ability,9.0,7.0,8.0,8.0,8.5,8.5,8.0,8.5,9.5,7.85,8.0,8.7,8.0,7.5,7.0
cloud,haze,6.5,5.0,5.5,6.0,6.0,6.5,6.0,6.5,6.5,7.07,3.0,7.08,7.0,5.5,4.0
supper,meal,6.5,6.0,6.5,6.0,6.0,8.0,6.5,6.5,8.5,7.56,6.0,8.43,7.5,7.5,6.0
bar,cage,6.0,4.0,5.0,4.0,6.0,5.0,5.5,3.5,6.0,6.52,4.0,3.15,4.0,7.0,5.0
water,salt,3.0,3.0,3.5,3.0,5.5,6.0,4.5,4.0,4.5,3.84,3.0,4.29,5.0,5.0,3.0
sense,intuition,6.5,7.0,6.5,7.0,7.0,7.5,7.5,6.5,8.0,6.87,7.0,6.53,7.5,7.0,7.0
situation,condition,7.5,8.0,7.5,7.0,7.5,7.5,8.5,6.5,6.0,5.62,5.5,8.23,6.5,7.5,7.0
crime,theft,6.0,7.0,5.0,7.0,6.0,6.0,5.5,5.5,6.0,7.07,6.0,4.26,6.0,6.0,6.0
style,fashion,7.0,5.0,7.0,6.0,6.5,7.0,6.0,5.0,8.5,7.07,6.0,7.14,6.5,6.5,6.0
boundary,border,8.0,9.0,8.5,8.0,7.5,7.5,8.5,8.5,7.0,8.75,7.0,7.84,8.0,7.5,8.0
arm,body,4.0,3.0,4.0,5.0,5.5,3.0,3.5,3.5,4.5,4.38,4.0,2.34,4.0,5.5,6.0
boat,car,2.25,1.47,1.0,1.67,2.0,1.2,1.69,1.2,1.27,1.05,0.15,2.64,0.23,1.2,0.1
sandwich,lunch,5.25,8.12,8.33,9.9,7.0,6.67,7.67,7.0,8.41,8.0,6.5,7.03,8.25,8.0,8.0
bride,princess,2.0,2.02,6.33,0.0,3.0,4.43,5.33,2.5,2.01,3.51,5.5,6.1,1.01,6.0,0.01
heroine,hero,1.0,0.0,2.33,6.65,6.0,3.66,3.43,0.0,7.14,1.19,4.0,4.33,2.85,2.0,0.1
car,gauge,1.0,0.0,0.0,3.77,1.0,0.38,1.52,0.0,0.91,1.05,0.11,1.94,0.15,1.5,0.01
insect,bee,8.5,7.47,8.33,9.18,8.0,7.7,8.69,6.25,7.56,8.85,8.0,7.1,8.43,6.0,8.0
crib,cradle,9.0,9.56,10.0,9.88,9.0,10.0,8.88,7.5,8.69,8.64,9.0,8.57,8.89,9.0,8.0
animal,person,2.0,3.5,5.33,5.11,4.0,0.85,4.36,3.0,7.47,3.79,3.0,4.23,1.05,2.0,2.0
marijuana,herb,8.0,9.55,10.0,10.0,9.0,7.95,8.49,10.0,9.42,8.16,9.0,7.63,5.45,9.0,8.0
bed,hospital,1.0,0.0,0.0,0.0,1.0,1.3,1.03,0.0,1.38,1.57,0.1,2.8,0.21,2.0,0.01
cheek,tongue,2.0,0.0,4.33,0.0,2.0,3.02,2.73,4.5,3.58,7.01,4.0,6.17,6.45,1.5,2.0
disc,computer,1.0,1.48,0.0,3.13,4.0,2.0,2.42,3.0,2.17,1.32,0.25,2.64,3.56,4.0,0.01
curve,angle,1.0,1.99,4.33,1.0,3.0,1.15,2.4,2.0,2.09,1.23,0.75,3.05,0.15,1.5,2.0
grass,moss,7.0,5.12,6.33,7.39,7.0,6.12,6.56,6.5,6.82,7.1,6.5,7.65,7.89,6.0,3.0
school,law,1.0,0.0,0.0,0.0,1.0,0.36,2.96,1.0,1.46,1.05,0.25,1.75,0.15,1.5,0.01
foot,head,1.0,0.0,1.0,1.67,1.0,0.7,3.71,1.0,3.28,1.25,0.4,3.23,0.16,1.0,0.01
mother,guardian,2.5,2.09,3.33,4.2,6.0,6.4,7.26,2.0,2.86,2.35,6.0,3.75,4.36,7.0,5.0
orthodontist,dentist,7.0,9.37,8.33,9.58,7.0,6.63,8.24,8.0,7.57,6.04,7.5,7.33,7.89,8.0,8.0
alcohol,whiskey,6.5,8.23,10.0,9.56,8.0,8.7,8.15,6.5,8.33,8.69,8.5,9.1,8.99,6.0,8.0
mouth,tooth,2.0,4.64,8.33,9.8,6.0,5.15,6.45,4.5,7.08,8.29,5.5,6.07,6.78,6.0,8.0
breakfast,bacon,3.0,3.3,2.33,0.0,4.0,1.67,6.69,2.25,7.28,6.82,2.0,5.17,4.56,3.0,0.01
bathroom,bedroom,3.0,8.08,5.33,9.46,7.0,7.2,5.45,3.0,8.13,7.7,7.5,3.51,5.89,7.0,8.0
plate,bowl,6.5,7.43,8.33,7.57,6.0,5.3,7.62,7.5,7.68,7.1,6.5,7.1,6.78,7.0,8.0
meat,bacon,5.0,6.43,8.33,7.58,6.0,4.35,7.47,6.0,6.62,7.47,7.0,6.24,4.89,6.5,3.0
air,helium,5.0,3.19,4.33,8.36,2.0,4.68,5.5,1.5,4.01,1.3,3.0,4.35,0.15,6.0,8.0
worker,employer,6.5,5.34,3.33,0.0,5.0,4.81,7.07,5.5,5.7,7.74,5.0,4.45,7.45,8.0,0.01
body,chest,3.0,1.87,4.33,3.21,6.0,3.31,4.83,3.5,4.23,4.64,4.0,5.37,4.56,4.5,2.0
son,father,3.0,0.0,2.0,4.42,3.0,2.05,2.62,2.25,3.21,2.59,7.0,5.47,1.23,2.0,1.0
heart,surgery,3.0,2.44,0.0,0.0,2.0,1.16,3.51,0.0,2.68,1.32,2.5,2.34,0.56,1.0,0.01
woman,secretary,1.0,1.93,2.0,0.0,2.0,1.2,2.67,3.0,1.35,1.49,2.5,2.32,2.01,1.5,3.0
man,father,1.0,2.25,1.67,3.6,3.0,0.85,3.19,1.25,2.34,1.38,4.0,3.34,1.23,2.0,1.0
beach,island,4.0,5.59,2.67,6.4,4.0,3.16,6.05,2.0,5.42,7.56,5.5,5.74,2.36,5.0,2.0
story,topic,1.0,2.7,1.67,1.0,6.0,4.61,3.69,2.25,3.84,3.74,2.5,3.0,1.78,1.0,3.0
game,fun,2.0,2.07,2.67,8.6,5.0,2.5,7.45,2.0,5.91,3.52,4.0,6.0,4.56,3.0,6.0
weekend,week,6.0,7.18,6.33,9.48,7.0,5.7,6.21,6.0,8.76,8.45,7.5,5.77,6.78,5.0,8.0
couple,pair,7.0,8.47,10.0,9.65,9.0,7.33,8.33,6.5,9.18,7.46,9.0,5.4,8.25,7.0,6.0
woman,wife,2.25,7.81,8.0,6.3,4.0,6.71,3.69,5.0,7.95,3.71,8.0,8.1,3.12,6.0,8.0
sheep,cattle,7.0,6.48,3.67,6.2,6.0,4.79,7.35,3.5,7.11,6.29,3.0,6.79,7.89,5.0,3.0
purse,bag,6.0,6.07,6.67,9.65,7.0,5.8,7.81,6.5,7.45,9.21,6.0,7.0,7.12,7.0,8.0
ceiling,cathedral,2.5,4.04,4.67,0.0,3.0,1.06,2.69,1.0,1.63,4.07,1.0,3.53,2.36,4.5,1.0
bean,coffee,7.5,8.48,7.67,9.78,6.0,6.6,7.12,6.25,7.24,7.4,6.5,6.63,6.89,7.0,7.0
wood,paper,3.0,3.94,5.0,1.35,3.0,3.41,4.14,1.0,5.62,4.04,4.5,5.64,1.56,4.0,1.0
top,side,2.0,2.47,1.67,1.0,2.0,2.06,4.29,3.0,2.37,3.73,3.5,4.32,0.15,4.0,0.1
crime,fraud,2.0,2.72,0.0,0.0,3.0,4.35,4.72,2.0,3.69,2.82,3.5,2.35,1.89,2.0,2.0
pain,harm,7.0,5.0,5.0,8.36,6.0,5.5,6.05,9.0,6.63,8.19,6.5,5.1,6.78,7.0,3.0
lover,companion,6.0,7.91,6.0,9.55,6.0,5.65,6.69,5.0,8.21,7.17,6.5,7.07,7.56,8.0,6.0
evening,dusk,4.0,7.34,3.67,9.14,5.0,5.25,5.62,6.5,7.78,6.01,6.5,4.52,7.56,7.0,7.0
father,daughter,3.0,1.85,0.0,0.0,1.0,2.62,2.21,2.25,2.93,1.87,4.0,4.85,2.01,2.0,0.01
wine,liquor,5.5,8.82,8.33,9.32,6.0,8.99,6.98,6.5,7.37,8.49,8.0,7.52,6.89,6.5,8.0
cow,goat,6.5,6.25,4.0,7.15,5.0,3.9,6.15,5.5,6.28,7.13,6.0,7.07,6.78,5.0,3.0
belief,opinion,8.0,7.5,6.5,8.0,5.0,6.0,5.5,5.0,8.0,0.7,7.5,7.5,8.0,7.5,7.5
reality,illusion,7.0,7.0,7.5,7.5,3.0,7.0,3.0,7.5,6.0,0.4,8.5,6.0,7.0,8.0,6.5
pact,agreement,8.0,8.0,8.0,9.0,7.0,8.0,8.0,7.5,9.0,0.8,7.0,9.0,9.0,7.0,8.5
wealth,poverty,3.0,6.0,6.0,6.0,4.0,4.0,2.0,5.0,7.0,0.1,8.0,5.0,8.0,7.0,3.0
accident,emergency,5.0,6.5,5.0,7.0,2.0,6.5,4.0,5.0,6.0,0.3,6.0,6.0,6.0,6.0,3.5
battle,conquest,6.0,7.5,4.0,7.0,6.0,7.0,3.0,5.0,7.0,0.3,6.5,5.0,6.0,7.0,5.0
friend,teacher,2.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,0.2,2.0,2.0,4.0,5.0,3.0
illness,infection,6.0,7.0,6.5,8.0,5.0,6.5,6.0,7.5,7.0,0.5,7.0,6.0,7.0,6.5,6.5
game,trick,4.0,6.5,4.0,5.5,4.0,3.0,3.0,4.0,5.0,0.5,5.0,4.0,3.0,6.0,4.5
brother,son,4.0,3.0,4.0,6.0,3.0,5.0,2.0,3.0,4.0,0.4,6.0,3.0,6.0,5.5,3.0
aunt,nephew,6.0,6.0,8.5,8.0,6.0,4.0,7.0,3.0,7.0,0.6,7.5,7.0,7.0,6.5,6.0
worker,mechanic,6.0,7.5,5.0,7.0,6.0,7.0,5.5,7.5,6.0,0.6,7.0,7.0,8.0,8.0,5.0
doctor,orthodontist,8.0,6.0,5.0,8.0,8.0,8.0,0.0,7.5,4.0,0.7,4.0,7.0,4.0,8.0,6.5
oak,maple,7.0,7.5,8.0,6.0,3.0,6.0,5.5,3.0,7.0,0.1,8.0,3.0,6.0,8.0,2.0
bee,queen,7.0,7.5,5.0,6.5,5.0,6.5,4.0,7.5,3.0,0.6,4.0,4.0,6.0,7.5,3.0
car,bicycle,6.0,6.5,6.0,7.0,5.0,5.0,5.0,7.5,5.0,0.4,6.0,6.0,7.0,8.0,5.5
goal,quest,5.0,7.0,7.0,7.0,6.0,7.5,4.0,6.67,6.0,0.5,7.0,4.0,7.0,6.0,7.5
august,month,7.0,6.0,2.0,4.0,1.0,6.5,3.0,2.0,3.0,0.1,8.0,2.0,5.0,8.0,5.0
army,squad,5.0,7.0,6.0,8.0,7.0,6.0,5.5,7.5,7.0,0.6,7.0,5.0,7.0,7.0,6.0
cloud,weather,4.0,6.5,5.0,6.5,4.0,3.0,4.0,5.0,5.0,0.1,4.0,5.0,4.0,7.5,4.5
physician,doctor,7.0,7.5,6.5,8.0,8.0,8.0,5.0,5.0,8.0,0.7,7.0,7.5,7.0,8.5,8.0
canyon,valley,7.0,8.0,8.5,6.0,7.0,6.5,5.5,7.5,6.0,0.5,8.5,8.0,8.0,8.5,7.0
river,valley,5.0,7.5,7.5,8.0,6.0,7.0,7.0,7.5,8.0,0.7,8.0,6.0,7.0,8.0,6.0
sun,sky,6.0,7.0,6.0,7.0,3.0,4.0,4.0,5.0,6.0,0.3,5.0,5.0,6.0,7.5,4.0
target,arrow,4.0,6.5,6.0,7.5,5.0,6.0,5.5,5.0,6.0,0.3,6.5,4.0,5.0,6.0,6.5
chocolate,pie,5.0,6.5,4.0,5.5,4.0,4.0,4.0,6.67,6.0,0.4,6.0,2.0,6.0,7.0,3.0
circumstance,situation,8.0,8.0,8.5,8.5,5.0,8.0,6.0,5.0,8.0,0.8,8.0,9.0,8.0,7.0,8.0
opinion,choice,4.0,7.0,6.5,7.5,4.0,6.0,3.0,4.0,6.0,0.5,6.5,6.0,4.0,6.0,5.5
rhythm,melody,5.0,7.5,7.0,6.5,5.0,7.0,4.0,7.5,7.0,0.6,6.5,8.0,7.0,7.5,6.0
gut,nerve,4.0,6.0,5.5,6.5,3.0,5.0,3.0,5.0,4.0,0.3,6.0,5.0,6.0,6.5,4.5
day,dawn,5.0,6.0,7.5,6.0,5.0,7.5,4.0,4.0,4.0,0.3,5.5,4.0,5.0,6.5,4.5
cattle,beef,7.0,8.0,6.0,8.0,7.0,5.0,7.0,7.5,8.0,0.75,8.0,7.0,8.0,7.0,5.5
doctor,professor,5.0,6.0,3.5,7.5,4.0,6.5,2.0,2.0,4.0,0.3,5.5,3.5,5.0,7.0,4.0
arm,vein,4.0,6.0,4.0,5.5,3.0,5.0,3.0,3.0,5.0,0.2,6.0,4.0,4.0,6.0,3.0
room,bath,6.0,7.0,5.5,6.5,4.0,4.0,6.0,5.0,5.0,0.3,7.0,3.0,6.0,6.0,4.5
corporation,business,6.0,7.5,6.5,9.0,6.0,8.0,6.0,7.5,7.0,0.6,8.5,8.0,8.0,8.0,4.0
fun,football,4.0,5.5,4.5,6.0,2.0,4.0,3.0,5.0,4.0,0.3,4.0,3.0,5.0,6.0,3.0
hill,cliff,7.0,7.5,6.5,7.0,5.0,7.0,6.0,7.5,7.0,0.3,8.0,7.0,7.0,7.5,6.0
bone,ankle,4.0,7.5,3.5,5.0,2.0,5.0,3.0,5.0,6.0,0.1,6.0,2.0,3.0,7.0,6.5
apple,candy,5.0,5.5,3.5,5.5,2.0,4.0,2.0,2.0,3.0,0.2,6.5,2.0,6.0,6.0,4.0
helper,maid,5.0,7.5,7.5,7.5,6.0,6.0,5.5,5.0,7.0,0.7,6.5,7.5,7.0,5.5,6.5
leader,manager,6.0,7.5,7.5,9.0,6.0,8.0,7.0,5.0,8.0,0.5,7.0,8.0,7.0,7.0,7.0
lemon,tea,5.0,7.0,4.5,6.5,4.0,5.0,4.0,7.5,6.0,0.4,4.0,6.0,5.0,6.0,2.0
bee,ant,3.0,6.5,3.5,7.0,4.0,4.0,3.0,5.0,2.0,0.2,4.0,2.0,3.0,5.5,1.5
basketball,baseball,8.0,8.0,7.5,8.0,7.0,7.5,7.0,7.5,8.0,0.7,8.0,8.0,8.0,8.0,6.0
rice,bean,5.0,7.5,5.0,6.5,4.0,5.0,3.0,5.0,6.0,0.2,7.0,6.0,7.0,7.0,5.0
bed,furniture,5.0,7.0,4.5,6.5,5.0,4.0,6.0,5.0,5.0,0.4,7.0,5.0,6.0,7.0,5.5
emotion,passion,6.0,7.5,5.5,5.5,5.0,7.0,3.0,5.0,7.0,0.3,6.5,6.0,6.0,7.0,6.5
anarchy,chaos,8.0,7.0,8.5,9.0,8.0,7.0,6.0,7.5,8.0,0.7,8.5,9.0,8.0,8.0,6.5
crime,violation,6.0,8.0,7.0,8.0,7.0,7.0,5.5,5.0,8.0,0.5,7.0,7.0,7.0,8.5,7.5
machine,engine,8.5,7.0,8.0,7.5,8.0,8.5,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.5,7.5
beach,sea,7.0,5.0,6.0,7.0,7.0,7.0,8.0,7.0,3.0,8.0,6.0,7.0,7.0,7.0,5.0
alley,bowl,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
jar,bottle,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,8.0,7.0,7.0,7.5
strength,capability,5.0,3.0,4.0,4.5,6.0,6.0,5.0,7.0,3.0,5.0,3.0,6.0,6.0,6.0,5.0
seed,mustard,1.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0
guitar,drum,6.5,5.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,2.5
opinion,idea,5.5,5.0,6.0,3.5,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,6.0,5.0
north,west,9.0,6.0,7.0,8.5,9.0,8.0,9.0,5.0,8.0,8.0,8.0,8.0,8.0,9.0,2.5
diet,salad,2.5,0.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
mother,wife,2.0,5.0,6.0,6.5,8.0,6.5,8.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,5.0
dad,mother,4.0,3.0,6.0,5.5,7.0,3.5,5.0,5.0,7.0,4.0,6.0,4.0,4.0,1.0,2.5
captain,sailor,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,8.5,7.5
meter,yard,8.0,7.0,9.0,7.5,8.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0
