word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
pretend,imagine,8.5,9.0,8.75,8.75,8.5,8.5,9.0,8.5,8.5,8.0,8.5,8.5,8.0,8.5,8.5
satisfy,please,3.2,4.5,7.0,5.2,7.2,5.0,6.25,3.2,6.25,4.0,3.26,2.5,7.0,4.0,3.0
cherish,keep,0.45,4.33,2.5,3.9,1.04,2.0,1.0,4.0,0.12,3.1,0.25,3.2,2.5,2.25,2.5
argue,differ,4.5,6.25,1.2,6.19,6.33,5.23,2.0,1.73,1.24,5.8,6.25,6.25,6.5,4.2,3.0
overcome,dominate,5.5,3.5,6.25,0.33,5.0,6.67,6.5,7.5,5.2,6.0,6.25,6.33,7.5,4.0,6.0
behave,obey,5.65,5.0,5.0,2.5,6.5,6.75,1.67,4.5,6.0,5.0,3.25,3.56,6.0,2.75,6.2
cooperate,participate,4.29,2.33,5.0,1.8,5.0,6.0,1.29,2.33,6.0,4.0,6.25,3.33,5.0,6.25,5.0
achieve,try,2.5,2.5,2.5,1.58,0.2,6.0,3.68,2.5,2.25,0.43,3.0,2.5,4.67,3.0,4.0
fail,discourage,6.0,0.21,2.0,3.0,2.5,3.0,1.19,2.5,4.0,6.0,2.5,5.67,3.68,3.8,4.0
begin,quit,0.0,2.0,2.5,0.21,1.65,1.35,0.25,0.28,2.34,1.0,0.2,1.27,1.2,1.25,0.71
say,participate,0.19,0.13,0.1,2.69,2.5,1.47,0.42,0.12,0.05,0.35,1.74,0.04,0.06,0.11,0.12
come,bring,2.0,2.5,6.43,3.0,1.65,2.5,3.0,3.78,2.0,3.0,2.77,0.14,0.5,0.2,2.43
declare,announce,8.5,8.5,8.5,8.0,8.75,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.5
read,comprehend,6.5,7.5,6.73,7.5,7.4,7.0,7.5,6.5,7.0,8.75,7.0,6.5,6.5,6.5,6.5
take,leave,1.0,3.79,2.0,0.0,0.1,1.0,1.11,0.2,1.5,1.43,1.0,2.0,1.5,1.5,0.14
proclaim,announce,8.5,8.0,8.0,8.5,9.0,8.5,8.5,8.6,8.5,8.0,8.0,8.5,8.0,9.0,8.5
acquire,obtain,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,9.5,9.5,9.6
conclude,decide,6.33,5.45,6.0,3.1,6.67,6.85,3.54,5.0,3.75,0.33,5.0,4.0,2.0,2.0,3.25
please,plead,6.5,6.75,6.5,6.5,6.0,5.0,8.0,6.0,7.5,8.0,6.67,7.0,6.5,7.0,7.0
argue,prove,5.5,3.2,3.67,3.0,2.5,5.0,2.0,6.25,3.75,2.0,2.5,3.0,5.0,3.5,4.52
ask,plead,6.0,7.0,7.33,7.1,7.0,7.5,6.5,7.0,7.5,6.0,7.0,7.0,7.5,6.33,7.5
find,disappear,0.23,1.3,2.33,0.07,1.64,1.0,0.01,2.5,0.33,2.0,0.16,0.01,0.17,0.2,0.05
inspect,examine,9.0,9.5,9.5,9.0,9.0,9.0,8.5,9.5,8.5,9.0,9.0,9.5,9.0,9.0,9.0
verify,justify,6.0,6.0,7.5,6.25,6.0,5.5,4.0,5.0,6.0,6.25,4.0,7.5,6.0,6.5,5.0
assume,predict,1.92,3.42,5.0,1.52,2.5,2.5,3.8,2.56,2.25,2.5,2.0,3.5,0.37,1.5,2.65
learn,evaluate,3.56,2.1,2.5,3.2,3.5,2.5,2.0,2.5,2.5,5.2,2.0,2.5,3.67,3.19,3.5
argue,justify,6.5,2.5,6.5,5.2,6.67,5.0,6.5,1.5,6.5,3.25,7.5,7.0,6.25,4.25,5.5
make,become,2.5,2.0,2.75,2.0,3.5,2.5,2.2,3.0,4.22,4.2,2.0,6.5,4.25,1.5,2.5
discover,originate,2.0,0.19,0.1,2.5,1.67,1.23,2.0,2.0,4.1,2.0,2.5,2.0,2.1,2.0,2.0
achieve,succeed,8.5,8.5,9.0,8.5,8.5,9.5,8.0,8.5,8.5,8.5,8.5,9.0,8.8,9.0,9.0
give,put,2.5,3.84,3.0,3.0,0.0,4.21,3.45,3.33,0.5,1.81,3.36,2.0,1.5,2.5,1.66
understand,listen,0.33,0.36,0.11,2.5,2.55,2.67,0.08,2.54,0.15,4.2,2.17,0.32,0.13,2.5,3.75
expand,grow,6.5,6.0,6.67,6.0,7.5,7.0,6.0,6.0,7.0,6.5,7.0,6.67,7.0,6.0,4.0
borrow,sell,1.25,2.0,1.1,0.21,2.0,2.33,0.1,0.14,1.63,0.05,2.0,0.12,0.0,2.0,0.1
keep,protect,6.0,3.63,5.0,6.0,6.0,6.17,4.2,6.25,6.33,6.33,6.0,5.0,6.25,6.67,6.0
explain,prove,2.0,4.82,4.36,2.25,0.09,3.0,2.0,1.25,2.0,2.5,3.5,0.5,4.0,2.0,2.5
assume,pretend,1.5,6.0,6.5,6.5,6.0,5.0,7.0,4.0,6.0,6.5,5.0,6.67,6.0,6.5,6.0
agree,please,1.2,0.1,1.2,1.0,2.0,0.11,2.5,0.2,1.5,1.25,1.25,1.25,1.0,1.15,2.0
forgive,forget,6.5,0.22,5.0,4.0,7.5,5.0,5.0,8.0,6.0,7.0,3.0,6.25,0.5,2.0,0.36
clarify,explain,7.5,8.5,8.5,8.5,8.5,8.5,8.5,8.0,7.5,8.5,8.9,8.5,8.5,8.0,8.5
understand,forgive,2.75,0.1,1.35,1.5,1.75,2.5,2.0,1.5,1.5,0.0,2.5,2.5,0.09,3.2,0.05
remind,forget,0.1,2.0,2.5,0.19,1.2,1.25,4.0,0.2,1.1,2.5,1.67,6.0,3.0,1.67,1.5
get,remain,2.42,1.9,0.02,2.5,1.68,2.5,2.0,2.0,1.89,1.4,2.3,2.5,2.13,2.47,2.5
realize,discover,6.0,6.75,5.0,6.5,6.0,7.2,5.0,6.5,6.0,7.5,5.0,6.67,6.67,6.67,7.5
require,inquire,7.0,7.5,6.0,8.5,6.67,8.5,7.0,5.0,7.5,7.5,7.0,7.5,8.0,7.5,6.67
ignore,ask,1.5,2.5,1.22,1.14,1.1,1.0,2.0,1.2,0.0,1.5,0.2,1.2,0.1,1.27,0.0
think,inquire,2.67,4.55,1.56,1.22,3.56,2.22,2.1,0.15,2.8,0.11,2.75,3.57,2.12,0.3,2.25
reject,avoid,7.5,5.0,7.0,6.0,4.25,0.39,7.0,6.0,6.0,4.2,7.0,3.33,6.0,6.0,7.5
argue,persuade,6.0,7.0,7.5,7.0,6.25,6.25,7.0,6.2,6.0,6.5,7.0,6.5,6.0,6.25,7.0
pursue,persuade,3.0,5.0,4.0,3.0,2.5,6.5,5.0,2.5,5.0,2.5,5.0,6.67,3.0,6.0,0.55
accept,forgive,1.5,2.0,2.5,3.0,2.0,2.0,4.67,1.0,1.2,2.5,1.5,3.5,2.85,2.34,2.0
do,quit,0.24,0.14,0.11,0.0,1.0,0.01,1.2,0.0,1.85,1.0,0.0,2.15,0.13,1.5,1.2
investigate,examine,7.5,7.5,7.5,8.5,8.5,7.5,9.0,7.0,7.5,7.5,7.5,7.5,7.5,8.5,8.5
discuss,explain,8.0,6.5,6.0,6.0,7.0,6.5,7.5,6.0,6.5,7.5,7.5,6.0,7.5,7.5,7.5
owe,lend,7.5,7.5,5.0,8.0,9.0,0.31,7.5,7.5,7.5,7.5,3.0,6.0,5.0,7.0,7.5
explore,discover,7.5,6.0,7.0,6.5,7.5,7.5,7.5,8.5,7.0,6.67,8.0,7.0,7.5,8.0,6.75
complain,argue,4.56,3.5,3.0,4.5,3.0,3.5,4.5,2.33,1.5,3.5,6.0,2.0,6.0,6.5,3.33
withdraw,reject,3.29,2.33,2.8,2.5,2.0,3.33,2.25,1.72,1.2,2.0,2.0,1.0,3.56,3.0,3.5
keep,borrow,0.1,2.5,1.0,2.5,0.1,0.15,1.6,0.0,3.2,1.83,2.0,1.8,1.2,1.67,0.02
beg,ask,2.5,3.0,2.5,3.5,2.0,3.0,2.35,2.0,3.0,2.0,1.5,1.0,2.0,2.0,3.25
arrange,organize,9.0,9.5,9.0,9.5,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5,9.5,9.5
reduce,shrink,7.5,8.5,9.5,8.0,7.0,8.5,9.0,9.5,8.0,9.0,9.0,8.0,8.5,8.5,8.5
speak,acknowledge,1.54,3.4,3.15,3.2,0.21,1.67,3.43,2.5,3.67,0.23,0.29,1.15,3.33,2.0,3.0
give,borrow,0.2,1.52,1.0,2.56,2.5,0.1,2.5,2.0,0.1,1.0,1.0,3.2,1.2,3.25,1.8
kill,defend,0.1,1.29,1.5,0.11,0.23,1.25,0.23,0.14,0.0,2.35,0.21,0.1,0.1,0.12,0.18
disappear,shrink,4.2,2.0,2.5,1.6,1.0,2.0,2.5,3.33,2.05,2.5,3.5,2.5,3.11,2.5,4.0
deliver,carry,5.33,5.5,5.0,4.0,3.33,6.0,6.25,2.33,6.5,3.33,5.0,5.0,6.11,5.0,7.0
breathe,choke,3.5,1.2,1.4,2.0,1.0,2.0,2.5,2.0,2.0,1.25,3.25,3.0,2.0,2.15,2.33
acknowledge,notify,1.5,2.5,0.0,3.6,0.3,2.13,0.66,3.73,2.33,2.67,2.44,2.0,3.33,2.33,2.33
become,seem,0.36,2.5,0.22,1.21,2.55,3.2,2.1,2.8,2.5,2.5,1.54,1.5,1.9,2.5,2.5
pretend,seem,2.5,3.2,2.5,5.5,4.5,3.6,4.5,3.5,4.16,3.0,6.0,3.25,6.5,3.8,0.5
accomplish,become,0.21,1.0,3.25,1.2,2.5,0.2,1.45,1.78,1.78,1.2,2.56,0.15,2.54,1.0,2.0
contemplate,think,7.5,8.5,7.5,8.5,7.5,8.0,8.5,7.5,8.5,7.5,7.5,7.5,8.5,8.0,8.6
determine,predict,5.0,6.0,7.5,2.5,7.5,5.0,7.0,6.33,5.0,6.0,6.0,4.7,5.0,5.0,7.0
please,entertain,0.11,0.33,1.83,4.2,2.5,2.0,0.1,0.1,0.15,3.2,0.15,0.02,0.19,0.05,1.25
remain,retain,6.0,8.5,7.5,4.0,8.0,7.0,8.5,8.5,6.0,3.0,7.5,8.0,6.0,6.0,4.0
pretend,portray,6.0,6.0,6.56,6.5,3.0,6.0,3.5,6.0,6.75,6.5,5.0,6.0,6.0,7.0,6.0
forget,retain,1.56,1.43,1.5,2.5,1.5,1.8,0.1,2.17,1.52,1.0,0.31,1.56,2.14,0.12,1.5
want,choose,6.0,4.2,5.5,5.0,0.48,3.5,6.2,6.5,7.0,5.0,5.5,3.5,2.5,6.25,6.42
lose,get,1.32,2.75,1.5,3.33,2.0,0.38,2.39,2.22,0.0,2.5,2.43,0.21,1.5,2.5,1.2
try,think,2.5,3.5,2.2,3.0,2.12,2.0,0.19,2.5,2.0,1.75,1.75,0.41,5.23,3.0,2.5
become,appear,2.14,2.57,2.56,3.78,3.1,3.5,3.5,2.5,3.5,2.75,2.5,2.86,2.43,3.33,2.72
leave,ignore,2.5,3.25,2.5,3.0,2.55,3.7,1.25,1.1,2.25,3.15,3.5,1.5,4.15,0.09,0.2
accept,recommend,0.22,2.5,2.0,0.05,1.0,1.3,0.19,2.5,1.2,2.54,1.82,0.0,2.0,2.5,1.7
leave,wander,6.0,3.0,5.0,3.0,4.2,4.5,3.5,2.5,5.0,6.0,6.2,5.5,3.5,6.0,5.0
keep,give,2.5,2.2,1.27,1.5,3.5,2.5,2.5,2.0,2.87,3.6,0.31,2.5,1.23,1.15,1.67
give,allow,6.67,3.5,0.3,2.5,1.25,3.82,3.52,2.75,3.2,2.8,6.47,1.6,3.0,5.5,3.2
bring,send,6.5,5.7,5.0,3.33,3.24,2.5,6.78,6.67,5.62,5.09,5.0,5.0,2.5,2.33,3.33
absorb,learn,1.77,4.5,0.56,5.2,4.33,5.0,2.0,6.0,4.2,2.65,4.5,3.07,2.0,5.5,4.19
acquire,find,2.34,2.78,3.81,1.6,3.0,2.8,3.33,3.0,3.34,3.0,3.85,2.3,2.74,3.17,3.21
leave,appear,2.85,0.1,1.8,3.0,1.05,2.32,2.14,0.24,1.5,2.23,2.43,1.78,1.51,2.5,1.5
create,destroy,0.0,2.5,1.0,1.0,1.0,1.0,0.46,1.2,1.0,1.25,1.8,0.1,1.0,1.43,3.0
begin,go,2.86,3.0,2.03,2.0,3.73,0.08,3.27,0.3,5.0,2.2,2.63,2.25,1.8,2.45,2.5
get,buy,6.5,7.5,6.0,6.5,6.0,5.0,7.0,6.67,6.5,5.0,7.0,6.5,6.0,7.5,6.25
collect,save,1.75,1.46,1.67,2.2,1.82,2.0,2.0,3.75,0.25,2.0,1.73,2.56,2.0,1.79,0.24
replace,restore,2.0,6.75,3.0,5.0,2.5,5.0,2.0,2.5,2.0,3.33,6.0,2.0,6.0,3.5,3.33
join,add,6.9,6.25,6.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,6.0,3.33
join,marry,3.0,2.43,1.2,2.0,2.0,2.5,0.15,2.0,3.0,2.0,2.5,2.0,0.24,2.0,1.5
accept,deliver,0.12,0.1,1.2,1.53,0.21,1.2,2.3,0.07,2.25,0.19,0.05,0.0,0.27,0.1,0.11
attach,join,7.5,6.5,5.0,7.5,6.5,6.0,6.0,7.5,4.33,5.0,4.0,6.2,4.5,3.5,6.0
put,hang,2.0,0.22,1.05,0.25,2.67,0.1,2.83,1.23,2.5,2.5,0.29,3.5,2.29,0.0,1.2
go,sell,1.2,1.4,0.1,1.03,0.19,0.0,0.1,1.64,3.18,0.2,2.78,1.43,2.0,2.12,0.21
communicate,pray,2.5,1.0,1.5,0.2,0.28,3.43,2.5,2.2,0.25,3.0,0.1,0.0,1.0,0.1,0.05
give,steal,1.18,2.5,1.2,0.4,1.25,1.45,1.45,2.0,0.09,1.42,1.52,1.23,2.0,1.05,0.15
add,build,2.0,2.0,2.5,1.88,3.0,0.09,0.12,1.67,2.05,0.11,1.53,2.5,0.2,2.75,2.0
bring,restore,2.46,2.5,4.0,3.33,5.0,3.33,2.86,3.21,2.0,1.0,3.33,2.5,1.88,2.68,2.55
comprehend,satisfy,0.5,0.05,0.15,0.25,2.56,0.08,0.07,0.0,0.1,0.0,0.36,0.15,0.14,2.0,0.17
portray,decide,0.23,2.0,0.08,0.06,0.1,2.0,0.08,0.06,0.09,0.19,0.0,0.23,0.12,0.02,0.0
organize,become,0.0,0.0,1.0,0.01,0.0,0.2,1.53,0.05,0.15,0.2,1.26,1.2,0.07,0.12,0.13
give,know,0.01,1.2,2.05,1.75,0.21,2.55,1.45,0.14,1.2,1.87,0.01,1.81,0.01,2.4,0.05
say,verify,1.25,1.2,2.0,0.01,2.58,0.1,2.67,1.2,0.25,1.43,3.0,1.87,2.5,2.8,0.18
cooperate,join,2.85,6.0,5.0,3.33,2.0,2.5,4.42,3.5,4.0,2.34,0.25,6.25,3.77,3.2,1.57
arrange,require,2.93,3.25,2.25,0.33,5.0,1.2,2.5,1.67,0.2,2.0,3.0,2.0,1.67,2.65,2.5
borrow,want,0.1,0.29,2.06,0.0,1.33,0.1,0.1,2.0,0.25,0.1,0.15,0.1,0.1,0.1,1.0
investigate,pursue,2.67,2.0,2.5,0.1,2.5,2.5,2.0,3.25,3.25,3.25,2.5,3.5,0.25,2.0,2.0
ignore,explore,2.75,0.1,1.38,1.94,0.12,1.0,1.5,1.67,1.2,0.14,2.5,0.0,0.0,0.25,0.0
bring,complain,1.05,1.2,2.5,1.0,2.0,1.43,2.0,0.1,0.0,0.0,0.37,2.15,2.06,2.0,0.3
enter,owe,0.1,0.06,0.0,0.1,1.0,0.0,0.0,0.01,0.15,0.0,0.0,0.11,0.0,1.0,0.1
portray,notify,1.5,0.08,2.0,2.33,2.87,1.15,0.16,0.11,0.26,0.15,2.67,1.76,1.3,0.29,1.67
remind,sell,0.09,0.18,0.0,2.0,0.11,0.1,0.0,0.0,0.04,0.14,1.0,0.08,0.13,0.0,0.1
absorb,possess,0.09,0.11,0.09,0.0,2.5,2.15,0.01,0.16,0.01,0.17,1.25,1.3,0.02,0.11,0.0
join,acquire,3.04,1.8,2.5,2.85,0.15,1.25,0.19,0.06,1.35,0.06,0.22,2.0,2.25,3.85,2.5
send,attend,1.0,2.5,0.33,0.21,2.0,1.0,0.1,1.43,2.5,1.0,2.0,2.5,1.25,1.0,1.0
gather,attend,0.22,2.0,2.33,2.0,3.33,2.5,0.19,0.33,0.2,0.55,1.2,2.5,0.2,0.1,2.5
absorb,withdraw,1.61,0.16,1.67,0.2,0.2,2.14,0.29,0.22,2.14,0.0,1.85,1.5,1.0,0.1,0.01
attend,arrive,6.67,6.25,7.0,6.5,4.2,5.0,6.0,6.0,5.0,6.0,6.5,3.0,6.5,6.0,5.0
